id,section_number,section_name_en,section_name_fr,subsection_number,subsection_name_en,subsection_name_fr,title_en,title_fr,id_2025_26
Q3_7_2Row6Cell1,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.7.2,3.7.2 Requests closed beyond legislated timelines (including any extension taken),3.7.2 Demandes fermées au-dela des délais prévus par laloi(y compris toute prolongation prise),Number of Requests Past Legislated Timeline Where No Extension Was Taken - Number of Days Past Legislated Timelines: 181 to 365 days,Nombre de demandes fermées au-delà des délais prévus par la loi où aucune prolongation n’a été prise - Nombre de jours de retard au-delà des délais prévus par la loi: 181 à 365 jours,Q25R3C8
Q3_7_2Row7Cell1,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.7.2,3.7.2 Requests closed beyond legislated timelines (including any extension taken),3.7.2 Demandes fermées au-dela des délais prévus par laloi(y compris toute prolongation prise),Number of Requests Past Legislated Timeline Where No Extension Was Taken - Number of Days Past Legislated Timelines: More than 365 days,Nombre de demandes fermées au-delà des délais prévus par la loi où aucune prolongation n’a été prise - Nombre de jours de retard au-delà des délais prévus par la loi: Plus de 365 jours,Q26R1C1
Q3_7_2Row8Cell1,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.7.2,3.7.2 Requests closed beyond legislated timelines (including any extension taken),3.7.2 Demandes fermées au-dela des délais prévus par laloi(y compris toute prolongation prise),Number of Requests Past Legislated Timeline Where No Extension Was Taken - Number of Days Past Legislated Timelines: Total,Nombre de demandes fermées au-delà des délais prévus par la loi où aucune prolongation n’a été prise - Nombre de jours de retard au-delà des délais prévus par la loi: Total,Q26R1C2
Q3_7_2Row1Cell2,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.7.2,3.7.2 Requests closed beyond legislated timelines (including any extension taken),3.7.2 Demandes fermées au-dela des délais prévus par laloi(y compris toute prolongation prise),Number of Requests Past Legislated Timeline Where an Extension Was Taken - Number of Days Past Legislated Timelines: 1 to 15 days,Nombre de demandes fermées au-delà des délais prévus par la loi où une prolongation a été prise - Nombre de jours de retard au-delà des délais prévus par la loi: 1 à 15 jours,Q26R1C3
Q3_7_2Row2Cell2,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.7.2,3.7.2 Requests closed beyond legislated timelines (including any extension taken),3.7.2 Demandes fermées au-dela des délais prévus par laloi(y compris toute prolongation prise),Number of Requests Past Legislated Timeline Where an Extension Was Taken - Number of Days Past Legislated Timelines: 16 to 30 days,Nombre de demandes fermées au-delà des délais prévus par la loi où une prolongation a été prise - Nombre de jours de retard au-delà des délais prévus par la loi: 16 à 30 jours,Q26R1C4
Q3_7_2Row3Cell2,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.7.2,3.7.2 Requests closed beyond legislated timelines (including any extension taken),3.7.2 Demandes fermées au-dela des délais prévus par laloi(y compris toute prolongation prise),Number of Requests Past Legislated Timeline Where an Extension Was Taken - Number of Days Past Legislated Timelines: 31 to 60 days,Nombre de demandes fermées au-delà des délais prévus par la loi où une prolongation a été prise - Nombre de jours de retard au-delà des délais prévus par la loi: 31 à 60 jours,Q26R2C1
Q3_7_2Row4Cell2,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.7.2,3.7.2 Requests closed beyond legislated timelines (including any extension taken),3.7.2 Demandes fermées au-dela des délais prévus par laloi(y compris toute prolongation prise),Number of Requests Past Legislated Timeline Where an Extension Was Taken - Number of Days Past Legislated Timelines: 61 to 120 days,Nombre de demandes fermées au-delà des délais prévus par la loi où une prolongation a été prise - Nombre de jours de retard au-delà des délais prévus par la loi: 61 à 120 jours,Q26R2C2
Q3_7_2Row5Cell2,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.7.2,3.7.2 Requests closed beyond legislated timelines (including any extension taken),3.7.2 Demandes fermées au-dela des délais prévus par laloi(y compris toute prolongation prise),Number of Requests Past Legislated Timeline Where an Extension Was Taken - Number of Days Past Legislated Timelines: 121 to 180 days,Nombre de demandes fermées au-delà des délais prévus par la loi où une prolongation a été prise - Nombre de jours de retard au-delà des délais prévus par la loi: 121 à 180 jours,Q26R2C3
Q3_7_2Row6Cell2,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.7.2,3.7.2 Requests closed beyond legislated timelines (including any extension taken),3.7.2 Demandes fermées au-dela des délais prévus par laloi(y compris toute prolongation prise),Number of Requests Past Legislated Timeline Where an Extension Was Taken - Number of Days Past Legislated Timelines: 181 to 365 days,Nombre de demandes fermées au-delà des délais prévus par la loi où une prolongation a été prise - Nombre de jours de retard au-delà des délais prévus par la loi: 181 à 365 jours,Q26R2C4
Q3_7_2Row7Cell2,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.7.2,3.7.2 Requests closed beyond legislated timelines (including any extension taken),3.7.2 Demandes fermées au-dela des délais prévus par laloi(y compris toute prolongation prise),Number of Requests Past Legislated Timeline Where an Extension Was Taken - Number of Days Past Legislated Timelines: More than 365 days,Nombre de demandes fermées au-delà des délais prévus par la loi où une prolongation a été prise - Nombre de jours de retard au-delà des délais prévus par la loi: Plus de 365 jours,Q26R3C1
Q3_7_2Row8Cell2,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.7.2,3.7.2 Requests closed beyond legislated timelines (including any extension taken),3.7.2 Demandes fermées au-dela des délais prévus par laloi(y compris toute prolongation prise),Number of Requests Past Legislated Timeline Where an Extension Was Taken - Number of Days Past Legislated Timelines: Total,Nombre de demandes fermées au-delà des délais prévus par la loi où une prolongation a été prise - Nombre de jours de retard au-delà des délais prévus par la loi: Total,Q26R3C2
Q3_7_2Row1Cell3,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.7.2,3.7.2 Requests closed beyond legislated timelines (including any extension taken),3.7.2 Demandes fermées au-dela des délais prévus par laloi(y compris toute prolongation prise),Total - Number of Days Past Legislated Timelines: 1 to 15 days,Total - Nombre de jours de retard au-delà des délais prévus par la loi: 1 à 15 jours,Q26R3C3
Q3_7_2Row2Cell3,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.7.2,3.7.2 Requests closed beyond legislated timelines (including any extension taken),3.7.2 Demandes fermées au-dela des délais prévus par laloi(y compris toute prolongation prise),Total - Number of Days Past Legislated Timelines: 16 to 30 days,Total - Nombre de jours de retard au-delà des délais prévus par la loi: 16 à 30 jours,Q26R3C4
Q3_7_2Row3Cell3,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.7.2,3.7.2 Requests closed beyond legislated timelines (including any extension taken),3.7.2 Demandes fermées au-dela des délais prévus par laloi(y compris toute prolongation prise),Total - Number of Days Past Legislated Timelines: 31 to 60 days,Total - Nombre de jours de retard au-delà des délais prévus par la loi: 31 à 60 jours,Q26R4C1
Q3_7_2Row4Cell3,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.7.2,3.7.2 Requests closed beyond legislated timelines (including any extension taken),3.7.2 Demandes fermées au-dela des délais prévus par laloi(y compris toute prolongation prise),Total - Number of Days Past Legislated Timelines: 61 to 120 days,Total - Nombre de jours de retard au-delà des délais prévus par la loi: 61 à 120 jours,Q26R4C2
Q3_7_2Row5Cell3,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.7.2,3.7.2 Requests closed beyond legislated timelines (including any extension taken),3.7.2 Demandes fermées au-dela des délais prévus par laloi(y compris toute prolongation prise),Total - Number of Days Past Legislated Timelines: 121 to 180 days,Total - Nombre de jours de retard au-delà des délais prévus par la loi: 121 à 180 jours,Q26R4C3
Q3_7_2Row6Cell3,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.7.2,3.7.2 Requests closed beyond legislated timelines (including any extension taken),3.7.2 Demandes fermées au-dela des délais prévus par laloi(y compris toute prolongation prise),Total - Number of Days Past Legislated Timelines: 181 to 365 days,Total - Nombre de jours de retard au-delà des délais prévus par la loi: 181 à 365 jours,Q26R4C4
Q3_7_2Row7Cell3,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.7.2,3.7.2 Requests closed beyond legislated timelines (including any extension taken),3.7.2 Demandes fermées au-dela des délais prévus par laloi(y compris toute prolongation prise),Total - Number of Days Past Legislated Timelines: More than 365 days,Total - Nombre de jours de retard au-delà des délais prévus par la loi: Plus de 365 jours,Q26R5C1
Q3_7_2Row8Cell3,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.7.2,3.7.2 Requests closed beyond legislated timelines (including any extension taken),3.7.2 Demandes fermées au-dela des délais prévus par laloi(y compris toute prolongation prise),Total - Number of Days Past Legislated Timelines: Total,Total - Nombre de jours de retard au-delà des délais prévus par la loi: Total,Q26R5C2
Q3_8Row1Cell1,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.8,3.8 Requests for translation,3.8 Demandes de traduction,Accepted - Translation Requests: English to French,Acceptées - Demandes de traduction : De l’anglais au français,Q26R5C3
Q3_8Row2Cell1,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.8,3.8 Requests for translation,3.8 Demandes de traduction,Accepted - Translation Requests: French to English,Acceptées - Demandes de traduction: Du français à l’anglais,Q26R5C4
Q3_8Row3Cell1,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.8,3.8 Requests for translation,3.8 Demandes de traduction,Accepted - Translation Requests: Total,Acceptées - Demandes de traduction: Total,Q26R6C1
Q3_8Row1Cell2,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.8,3.8 Requests for translation,3.8 Demandes de traduction,Refused - Translation Requests: English to French,Refusées - Demandes de traduction : De l’anglais au français,Q26R6C2
Q3_8Row2Cell2,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.8,3.8 Requests for translation,3.8 Demandes de traduction,Refused - Translation Requests: French to English,Refusées - Demandes de traduction: Du français à l’anglais,Q26R6C3
Q3_8Row3Cell2,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.8,3.8 Requests for translation,3.8 Demandes de traduction,Refused - Translation Requests: Total,Refusées - Demandes de traduction: Total,Q26R6C4
Q3_8Row1Cell3,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.8,3.8 Requests for translation,3.8 Demandes de traduction,Total - Translation Requests: English to French,Total - Demandes de traduction : De l’anglais au français,Q27R1C1
Q3_8Row2Cell3,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.8,3.8 Requests for translation,3.8 Demandes de traduction,Total - Translation Requests: French to English,Total - Demandes de traduction: Du français à l’anglais,Q27R1C2
Q3_8Row3Cell3,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.8,3.8 Requests for translation,3.8 Demandes de traduction,Total - Translation Requests: Total,Total - Demandes de traduction: Total,Q27R1C3
Q4Row1Cell1,4,Section 4: Disclosures under subsections 8(2) and 8(5),Section 4 : Communications en vertu des paragraphes 8(2) et 8(5),,N/A,N/A,Disclosures Under Subsections 8(2) and 8(5) - Paragraph 8(2)(e),Communications en vertu des paragraphes 8(2) et 8(5) - Alinéa 8(2)e),Q27R1C4
Q4Row1Cell2,4,Section 4: Disclosures under subsections 8(2) and 8(5),Section 4 : Communications en vertu des paragraphes 8(2) et 8(5),,N/A,N/A,Disclosures Under Subsections 8(2) and 8(5) - Paragraph 8(2)(m),Communications en vertu des paragraphes 8(2) et 8(5) - Alinéa 8(2)m),Q27R1C5
Q4Row1Cell3,4,Section 4: Disclosures under subsections 8(2) and 8(5),Section 4 : Communications en vertu des paragraphes 8(2) et 8(5),,N/A,N/A,Disclosures Under Subsections 8(2) and 8(5) - Subsection 8(5),Communications en vertu des paragraphes 8(2) et 8(5) - Paragraphe 8(5),Q27R1C6
Q4Row1Cell4,4,Section 4: Disclosures under subsections 8(2) and 8(5),Section 4 : Communications en vertu des paragraphes 8(2) et 8(5),,N/A,N/A,Disclosures Under Subsections 8(2) and 8(5) - Total,Communications en vertu des paragraphes 8(2) et 8(5) - Total,Q27R1C7
Q5Row1Cell1,5,Section 5: Requests for correction of personal information and notations,Section 5 : Demandes de correction de renseignements personnels et mentions,,N/A,N/A,Number - Disposition for correction requests received: Notations attached,Nombre - Disposition des demandes de correction reçues : Mentions annexées,Q27R1C8
Q5Row2Cell1,5,Section 5: Requests for correction of personal information and notations,Section 5 : Demandes de correction de renseignements personnels et mentions,,N/A,N/A,Number - Disposition for correction requests received: Requests for correction accepted,Nombre - Disposition des demandes de correction reçues : Demandes de correction acceptées,Q27R2C1
Q5Row3Cell1,5,Section 5: Requests for correction of personal information and notations,Section 5 : Demandes de correction de renseignements personnels et mentions,,N/A,N/A,Number - Disposition for correction requests received: Total,Nombre - Disposition des demandes de correction reçues : Total,Q27R2C2
Q6_1Row1Cell1,6,Section 6: Extensions,Section 6 : Prorogations,6.1,6.1 Reasons for extensions,6.1 Motifs des prorogations,Number of requests where an extension was taken,Nombre de demandes pour lesquelles une prorogation a été prise,Q27R2C3
Q6_1Row1Cell2,6,Section 6: Extensions,Section 6 : Prorogations,6.1,6.1 Reasons for extensions,6.1 Motifs des prorogations,15(a)(i) Interference with operations - Further review required to determine exemptions,15(a)(i) Entrave au fonctionnement de l’institution - Examen approfondi nécessaire pour déterminer les exceptions,Q27R2C4
Q6_1Row1Cell3,6,Section 6: Extensions,Section 6 : Prorogations,6.1,6.1 Reasons for extensions,6.1 Motifs des prorogations,15(a)(i) Interference with operations - Large volume of pages,15(a)(i) Entrave au fonctionnement de l’institution - Grand nombre de pages,Q27R2C5
Q6_1Row1Cell4,6,Section 6: Extensions,Section 6 : Prorogations,6.1,6.1 Reasons for extensions,6.1 Motifs des prorogations,15(a)(i) Interference with operations - Large volume of requests,15(a)(i) Entrave au fonctionnement de l’institution - Grand volume de demandes,Q27R2C6
Q6_1Row1Cell5,6,Section 6: Extensions,Section 6 : Prorogations,6.1,6.1 Reasons for extensions,6.1 Motifs des prorogations,15(a)(i) Interference with operations - Documents are difficult to obtain,15(a)(i) Entrave au fonctionnement de l’institution - Les documents sont difficiles à obtenir,Q27R2C7
Q6_1Row1Cell6,6,Section 6: Extensions,Section 6 : Prorogations,6.1,6.1 Reasons for extensions,6.1 Motifs des prorogations,15 (a)(ii) Consultation - Cabinet Confidence Section (Section 70),15(a)(ii) Consultation - Documents confidentiels du Cabinet (Article 70),Q27R2C8
Q6_1Row1Cell7,6,Section 6: Extensions,Section 6 : Prorogations,6.1,6.1 Reasons for extensions,6.1 Motifs des prorogations,15 (a)(ii) Consultation - External,15(a)(ii) Consultation - Externe,Q27R3C1
Q6_1Row1Cell8,6,Section 6: Extensions,Section 6 : Prorogations,6.1,6.1 Reasons for extensions,6.1 Motifs des prorogations,15 (a)(ii) Consultation - Internal,15(a)(ii) Consultation - Interne,Q27R3C2
Q6_1Row1Cell9,6,Section 6: Extensions,Section 6 : Prorogations,6.1,6.1 Reasons for extensions,6.1 Motifs des prorogations,15(b) Translation purposes or conversion,15(b) Traduction ou cas de transfert sur support de substitution,Q27R3C3
Q6_2Row1Cell2,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(a)(i) Interference with operations: Further review required to determine exemptions - Number of requests where an extension was taken: 1 to 15 days,15(a)(i) Entrave au fonctionnement de l’institution : Examen approfondi nécessaire pour déterminer les exceptions - Durée des prorogations : 1 à 15 jours,Q27R3C4
Q6_2Row2Cell2,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(a)(i) Interference with operations: Further review required to determine exemptions - Number of requests where an extension was taken: 16 to 30 days,15(a)(i) Entrave au fonctionnement de l’institution : Examen approfondi nécessaire pour déterminer les exceptions - Durée des prorogations : 16 à 30 jours,Q27R3C5
Q6_2Row3Cell2,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(a)(i) Interference with operations: Further review required to determine exemptions - Number of requests where an extension was taken: 31 days or greater,15(a)(i) Entrave au fonctionnement de l’institution : Examen approfondi nécessaire pour déterminer les exceptions - Durée des prorogations : Plus de 31 jours,Q27R3C6
Q6_2Row4Cell2,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(a)(i) Interference with operations: Further review required to determine exemptions - Number of requests where an extension was taken: Total,15(a)(i) Entrave au fonctionnement de l’institution : Examen approfondi nécessaire pour déterminer les exceptions - Durée des prorogations : Total,Q27R3C7
Q6_2Row1Cell3,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(a)(i) Interference with operations: Large volume of pages - Number of requests where an extension was taken: 1 to 15 days,15(a)(i) Entrave au fonctionnement de l’institution : Grand nombre de pages - Durée des prorogations : 1 à 15 jours,Q27R3C8
Q6_2Row2Cell3,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(a)(i) Interference with operations: Large volume of pages - Number of requests where an extension was taken: 16 to 30 days,15(a)(i) Entrave au fonctionnement de l’institution : Grand nombre de pages - Durée des prorogations : 16 à 30 jours,Q27R4C1
Q6_2Row3Cell3,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(a)(i) Interference with operations: Large volume of pages - Number of requests where an extension was taken: 31 days or greater,15(a)(i) Entrave au fonctionnement de l’institution : Grand nombre de pages - Durée des prorogations : Plus de 31 jours,Q27R4C2
Q6_2Row4Cell3,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(a)(i) Interference with operations: Large volume of pages - Number of requests where an extension was taken: Total,15(a)(i) Entrave au fonctionnement de l’institution : Grand nombre de pages - Durée des prorogations : Total,Q27R4C3
Q6_2Row1Cell4,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(a)(i) Interference with operations: Large volume of requests - Number of requests where an extension was taken: 1 to 15 days,15(a)(i) Entrave au fonctionnement de l’institution : Grand volume de demandes - Durée des prorogations : 1 à 15 jours,Q27R4C4
Q6_2Row2Cell4,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(a)(i) Interference with operations: Large volume of requests - Number of requests where an extension was taken: 16 to 30 days,15(a)(i) Entrave au fonctionnement de l’institution : Grand volume de demandes - Durée des prorogations : 16 à 30 jours,Q27R4C5
Q6_2Row3Cell4,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(a)(i) Interference with operations: Large volume of requests - Number of requests where an extension was taken: 31 days or greater,15(a)(i) Entrave au fonctionnement de l’institution : Grand volume de demandes - Durée des prorogations : Plus de 31 jours,Q27R4C6
Q6_2Row4Cell4,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(a)(i) Interference with operations: Large volume of requests - Number of requests where an extension was taken: Total,15(a)(i) Entrave au fonctionnement de l’institution : Grand volume de demandes - Durée des prorogations : Total,Q27R4C7
Q6_2Row1Cell5,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(a)(i) Interference with operations: Documents are difficult to obtain - Number of requests where an extension was taken: 1 to 15 days,15(a)(i) Entrave au fonctionnement de l’institution : Les documents sont difficiles à obtenir - Durée des prorogations : 1 à 15 jours,Q27R4C8
Q6_2Row2Cell5,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(a)(i) Interference with operations: Documents are difficult to obtain - Number of requests where an extension was taken: 16 to 30 days,15(a)(i) Entrave au fonctionnement de l’institution : Les documents sont difficiles à obtenir - Durée des prorogations : 16 à 30 jours,Q27R5C1
Q6_2Row3Cell5,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(a)(i) Interference with operations: Documents are difficult to obtain - Number of requests where an extension was taken: 31 days or greater,15(a)(i) Entrave au fonctionnement de l’institution : Les documents sont difficiles à obtenir - Durée des prorogations : Plus de 31 jours,Q27R5C2
Q6_2Row4Cell5,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(a)(i) Interference with operations: Documents are difficult to obtain - Number of requests where an extension was taken: Total,15(a)(i) Entrave au fonctionnement de l’institution : Les documents sont difficiles à obtenir - Durée des prorogations : Total,Q27R5C3
Q6_2Row1Cell6,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(a)(ii) Consultation: Cabinet Confidence (Section 70) - Number of requests where an extension was taken: 1 to 15 days,15(a)(ii) Consultation : Documents confidentiels du Cabinet (Article 70) - Durée des prorogations : 1 à 15 jours,Q27R5C4
Q6_2Row2Cell6,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(a)(ii) Consultation: Cabinet Confidence (Section 70) - Number of requests where an extension was taken: 16 to 30 days,15(a)(ii) Consultation : Documents confidentiels du Cabinet (Article 70) - Durée des prorogations : 16 à 30 jours,Q27R5C5
Q6_2Row3Cell6,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(a)(ii) Consultation: Cabinet Confidence (Section 70) - Number of requests where an extension was taken: 31 days or greater,15(a)(ii) Consultation : Documents confidentiels du Cabinet (Article 70) - Durée des prorogations : Plus de 31 jours,Q27R5C6
Q6_2Row4Cell6,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(a)(ii) Consultation: Cabinet Confidence (Section 70) - Number of requests where an extension was taken: Total,15(a)(ii) Consultation : Documents confidentiels du Cabinet (Article 70) - Durée des prorogations : Total,Q27R5C7
Q6_2Row1Cell7,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(a)(ii) Consultation: External - Number of requests where an extension was taken: 1 to 15 days,15(a)(ii) Consultation : Externe - Durée des prorogations : 1 à 15 jours,Q27R5C8
Q6_2Row2Cell7,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(a)(ii) Consultation: External - Number of requests where an extension was taken: 16 to 30 days,15(a)(ii) Consultation : Externe - Durée des prorogations : 16 à 30 jours,Q27R6C1
Q6_2Row3Cell7,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(a)(ii) Consultation: External - Number of requests where an extension was taken: 31 days or greater,15(a)(ii) Consultation : Externe - Durée des prorogations : Plus de 31 jours,Q27R6C2
Q6_2Row4Cell7,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(a)(ii) Consultation: External - Number of requests where an extension was taken: Total,15(a)(ii) Consultation : Externe - Durée des prorogations : Total,Q27R6C3
Q6_2Row1Cell8,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(a)(ii) Consultation: Internal - Number of requests where an extension was taken: 1 to 15 days,15(a)(ii) Consultation : Interne - Durée des prorogations : 1 à 15 jours,Q27R6C4
Q6_2Row2Cell8,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(a)(ii) Consultation: Internal - Number of requests where an extension was taken: 16 to 30 days,15(a)(ii) Consultation : Interne - Durée des prorogations : 16 à 30 jours,Q27R6C5
Q6_2Row3Cell8,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(a)(ii) Consultation: Internal - Number of requests where an extension was taken: 31 days or greater,15(a)(ii) Consultation : Interne - Durée des prorogations : Plus de 31 jours,Q27R6C6
Q6_2Row4Cell8,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(a)(ii) Consultation: Internal - Number of requests where an extension was taken: Total,15(a)(ii) Consultation : Interne - Durée des prorogations : Total,Q27R6C7
Q6_2Row1Cell9,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(b) Translation purposes or conversion - Number of requests where an extension was taken: 1 to 15 days,15(b) Traduction ou cas de transfert sur support de substitution - Durée des prorogations : 1 à 15 jours,Q27R6C8
Q6_2Row2Cell9,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(b) Translation purposes or conversion - Number of requests where an extension was taken: 16 to 30 days,15(b) Traduction ou cas de transfert sur support de substitution - Durée des prorogations : 16 à 30 jours,Q27R7C1
Q6_2Row3Cell9,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(b) Translation purposes or conversion - Number of requests where an extension was taken: 31 days or greater,15(b) Traduction ou cas de transfert sur support de substitution - Durée des prorogations : Plus de 31 jours,Q27R7C2
Q6_2Row4Cell9,6,Section 6: Extensions,Section 6 : Prorogations,6.2,6.2 Length of extensions,6.2 Durée des prorogations,15(b) Translation purposes or conversion - Number of requests where an extension was taken: Total,15(b) Traduction ou cas de transfert sur support de substitution - Durée des prorogations : Total,Q27R7C3
Q7_1Row1Cell1,7,Section 7: Consultations received from other institutions and organizations,Section 7 : Demandes de consultation reçues d’autres institutions et organisations,7.1,7.1 Consultations received from other Government of Canada institutions and other organizations,7.1 Demandes de consultation reçues d’autres institutions du gouvernement du Canada et autres organisations,Other government of Canada institutions - Consultations: Received during reporting period,Autres institutions du gouvernement du Canada - Consultations : Reçues pendant la période d’établissement de rapport,Q27R7C4
Q7_1Row2Cell1,7,Section 7: Consultations received from other institutions and organizations,Section 7 : Demandes de consultation reçues d’autres institutions et organisations,7.1,7.1 Consultations received from other Government of Canada institutions and other organizations,7.1 Demandes de consultation reçues d’autres institutions du gouvernement du Canada et autres organisations,Other government of Canada institutions - Consultations: Outstanding from the previous reporting period,Autres institutions du gouvernement du Canada - Consultations : En suspens à la fin de la période d’établissement de rapport précédente,Q27R7C5
Q7_1Row3Cell1,7,Section 7: Consultations received from other institutions and organizations,Section 7 : Demandes de consultation reçues d’autres institutions et organisations,7.1,7.1 Consultations received from other Government of Canada institutions and other organizations,7.1 Demandes de consultation reçues d’autres institutions du gouvernement du Canada et autres organisations,Other government of Canada institutions - Consultations: Total,Autres institutions du gouvernement du Canada - Consultations : Total,Q27R7C6
Q7_1Row4Cell1,7,Section 7: Consultations received from other institutions and organizations,Section 7 : Demandes de consultation reçues d’autres institutions et organisations,7.1,7.1 Consultations received from other Government of Canada institutions and other organizations,7.1 Demandes de consultation reçues d’autres institutions du gouvernement du Canada et autres organisations,Other government of Canada institutions - Consultations: Closed during the reporting period,Autres institutions du gouvernement du Canada - Consultations : Fermées pendant la période d’établissement de rapport,Q27R7C7
